Date,Purchase/Sale,Country,Currency,Net,VAT
2020/4/17,sale,ZA,PLN,770.12,169.43
2020/7/1,parchase,IT,GBP,780.33,101.44
2020/7/8,PURCHASE,US,ZAR,24.32,5.59
2020/10/12,PURCHASE,CZ,EUR,158.38,25.34
2020/1/14,purchase,US,GBP,482.08,110.88
2020/12/12,sale,Great Britain,CZK,808.4,194.02
2020/3/17,SALE,ZA,ZAR,514.01,97.66
2020/6/13,sale,PL,AED,642.54,83.53
2020/1/15,parchase,Great Britain,USD,605.87,139.35
2020/2/19,PURCHASE,AE,USD,233.63,56.07
2020/12/5,Purchase,Great Britain,ZAR,773.0,154.6
2020/9/24,parchase,Great Britain,USD,346.97,55.52
2020/2/1,sale,IT,USD,402.65,56.37
2020/5/13,Sale,Great Britain,AED,41.2,5.77
2020/4/14,parchase,Poland,USD,253.87,53.31
2020/12/1,purchase,United States,PLN,21.36,5.34
2020/8/5,PURCHASE,IT,CZK,421.7,96.99
2020/3/11,SALE,Italy,CZK,317.3,50.77
2020/8/12,Sale,AE,EUR,797.34,151.49
2020/11/23,Purchase,Italy,EUR,325.74,61.89
2020/1/14,Sale,United States,ZAR,703.29,147.69
2020/9/12,PURCHASE,Great Britain,PLN,340.64,54.5
2020/1/13,Sale,PL,ZAR,704.77,155.05
2020/5/9,parchase,Great Britain,USD,401.43,100.36
2020/12/25,PURCHASE,CZ,EUR,605.1,151.28
2020/11/1,parchase,PL,PLN,328.56,65.71
2020/2/24,sele,United States,GBP,596.94,125.36
2020/3/5,SALE,CZ,EUR,759.03,189.76
2020/5/10,purchase,Poland,USD,56.13,6.74
2020/7/22,purchase,CZ,ZAR,127.98,28.16
2020/3/15,Sale,ZA,CZK,122.75,23.32
2020/6/13,parchase,Great Britain,PLN,578.59,75.22
2020/12/15,PURCHASE,GB,ZAR,479.22,67.09
2020/7/14,Sale,United States,EUR,762.0,167.64
2020/1/18,sale,CZ,CZK,710.32,156.27
2020/8/16,SALE,GB,USD,19.09,3.05
2020/11/16,Sale,Italy,USD,308.82,43.23
2020/6/19,SALE,United States,ZAR,199.7,47.93
2020/3/9,Purchase,PL,USD,160.42,40.1
2020/1/25,Purchase,US,AED,737.33,125.35
2020/12/17,Purchase,IT,ZAR,730.09,160.62
2020/1/22,Purchase,US,ZAR,474.53,118.63
2020/2/21,PURCHASE,IT,GBP,9.64,1.16
2020/1/28,Sale,ZA,EUR,614.3,153.57
2020/12/16,sale,ZA,CZK,75.67,12.11
2020/8/26,SALE,Great Britain,AED,373.06,85.8
2020/1/14,sele,Great Britain,PLN,533.39,117.35
2020/5/6,sele,Poland,PLN,502.55,95.48
2020/4/22,purchase,Italy,AED,232.29,48.78
2020/12/12,sele,Poland,GBP,596.7,143.21
2020/1/17,Sale,US,ZAR,205.36,36.96
2020/4/23,sale,PL,EUR,323.03,77.53
2020/7/12,Purchase,PL,AED,17.54,2.81
2020/12/6,parchase,CZ,PLN,618.54,142.26
2020/10/12,sale,ZA,ZAR,583.93,87.59
2020/5/12,Sale,PL,ZAR,26.53,5.84
2020/12/13,sele,IT,CZK,412.38,65.98
2020/12/9,parchase,AE,USD,487.63,63.39
2020/5/17,sale,United States,PLN,577.02,126.94
2020/1/9,purchase,IT,EUR,205.02,38.95
2020/10/3,SALE,GB,PLN,326.51,39.18
2020/10/1,parchase,US,CZK,141.76,31.19
2020/6/11,SALE,United States,CZK,205.76,39.09
2020/1/23,Sale,United States,AED,222.18,35.55
2020/6/24,sale,ZA,EUR,347.23,41.67
2020/3/11,Purchase,Italy,PLN,757.8,121.25
2020/1/29,parchase,AE,CZK,805.66,169.19
2020/3/6,PURCHASE,AE,EUR,301.04,75.26
2020/7/4,purchase,Poland,GBP,432.36,99.44
2020/2/6,parchase,GB,AED,378.92,79.57
2020/8/3,PURCHASE,Poland,EUR,219.88,52.77
2020/8/24,purchase,PL,CZK,566.06,124.53
2020/10/13,sele,US,GBP,293.9,67.6
2020/2/23,sale,US,EUR,158.07,36.36
2020/5/17,PURCHASE,IT,GBP,387.6,58.14
2020/5/19,PURCHASE,PL,AED,46.83,8.43
2020/4/23,sele,PL,USD,41.5,6.22
2020/5/29,Sale,Poland,USD,304.19,48.67
2020/6/26,parchase,ZA,USD,202.85,44.63
2020/10/19,sale,ZA,GBP,107.54,26.89
2020/4/24,sale,AE,GBP,325.77,39.09
2020/3/15,parchase,GB,EUR,332.81,79.87
2020/6/13,PURCHASE,PL,USD,804.11,104.53
2020/5/29,purchase,United States,ZAR,432.54,77.86
2020/1/6,purchase,IT,EUR,740.98,177.84
2020/12/2,SALE,Italy,EUR,750.39,157.58
2020/1/16,parchase,Poland,GBP,448.31,112.08
2020/11/20,sale,AE,AED,476.85,104.91
2020/8/18,parchase,Italy,AED,610.99,109.98
2020/8/14,PURCHASE,PL,GBP,575.71,115.14
2020/5/24,sale,IT,GBP,780.11,163.82
2020/6/4,Purchase,GB,CZK,221.02,28.73
2020/7/23,Sale,PL,ZAR,280.47,58.9
2020/7/3,Sale,AE,AED,238.38,45.29
2020/11/3,SALE,Great Britain,EUR,779.99,163.8
2020/1/22,sele,GB,PLN,277.84,61.12
2020/11/6,SALE,ZA,AED,30.72,7.68
2020/2/7,PURCHASE,Great Britain,AED,40.79,5.3
2020/1/29,SALE,GB,CZK,318.15,57.27
2020/9/11,purchase,Great Britain,EUR,537.17,118.18
2020/8/26,PURCHASE,United States,GBP,209.96,50.39
2020/10/21,parchase,Great Britain,ZAR,115.75,18.52
2020/12/5,Purchase,PL,ZAR,615.97,135.51
2020/4/12,sale,Poland,USD,625.58,87.58
2020/1/23,parchase,Poland,GBP,393.79,78.76
2020/1/22,SALE,Italy,AED,536.78,75.15
2020/11/2,sale,US,EUR,717.73,165.08
2020/1/20,SALE,IT,AED,595.27,95.24
2020/6/6,sele,United States,PLN,160.64,35.34
2020/4/2,PURCHASE,CZ,EUR,766.11,130.24
2020/12/9,sale,IT,PLN,241.2,53.06
2020/2/18,PURCHASE,ZA,USD,372.4,67.03
2020/12/11,sale,Poland,AED,307.62,52.3
2020/1/22,parchase,United States,ZAR,704.41,91.57
2020/10/6,parchase,ZA,PLN,711.33,106.7
2020/7/15,sele,Great Britain,AED,577.97,86.7
2020/3/27,PURCHASE,PL,CZK,552.42,110.48
2020/6/17,SALE,CZ,ZAR,509.58,117.2
2020/4/21,Purchase,ZA,PLN,755.69,151.14
2020/5/3,parchase,CZ,PLN,229.99,27.6
2020/11/7,sele,ZA,USD,389.91,66.28
2020/11/29,Sale,Italy,EUR,52.39,12.05
2020/2/15,Purchase,United States,GBP,555.77,133.38
2020/8/21,parchase,ZA,GBP,660.99,158.64
2020/12/18,sale,Poland,USD,221.54,53.17
2020/3/16,PURCHASE,United States,CZK,150.14,25.52
2020/6/9,purchase,Great Britain,GBP,78.63,10.22
2020/9/22,purchase,Italy,AED,18.43,4.61
2020/10/28,Purchase,GB,GBP,316.57,63.31
2020/4/26,Purchase,AE,ZAR,235.44,28.25
2020/2/25,sale,Great Britain,AED,629.21,106.97
2020/8/10,SALE,AE,AED,94.86,13.28
2020/10/23,sale,Poland,AED,568.92,102.41
2020/3/25,SALE,ZA,CZK,717.5,107.62
2020/2/27,parchase,US,EUR,99.98,23.0
2020/4/14,parchase,Great Britain,PLN,108.28,21.66
2020/7/27,Purchase,United States,ZAR,166.94,38.4
2020/7/19,sele,Poland,PLN,103.53,18.64
2020/6/14,parchase,ZA,GBP,249.66,52.43
2020/1/23,SALE,GB,ZAR,805.0,169.05
2020/8/25,sele,IT,ZAR,728.45,94.7
2020/10/22,sele,Poland,ZAR,597.05,89.56
2020/2/16,sale,Poland,PLN,204.61,51.15
2020/5/8,Sale,Poland,USD,190.73,43.87
2020/10/6,purchase,ZA,PLN,335.97,53.76
2020/5/25,purchase,PL,ZAR,719.54,143.91
2020/9/5,sele,AE,GBP,711.56,177.89
2020/7/17,sele,IT,CZK,169.92,22.09
2020/12/11,parchase,CZ,GBP,632.4,139.13
2020/5/15,sele,CZ,CZK,799.35,111.91
2020/3/25,sele,IT,CZK,204.34,40.87
2020/2/9,SALE,AE,GBP,782.87,101.77
2020/8/10,sale,CZ,USD,81.3,17.07
2020/6/12,PURCHASE,PL,AED,350.3,70.06
2020/5/28,sale,Italy,PLN,475.97,76.16
2020/7/18,Purchase,Poland,EUR,789.6,102.65
2020/2/28,sale,GB,ZAR,171.1,20.53
2020/7/20,SALE,Italy,USD,146.29,21.94
2020/1/17,sale,IT,EUR,695.44,118.22
2020/7/16,Sale,Poland,GBP,562.4,73.11
2020/2/6,Purchase,CZ,ZAR,376.29,71.5
2020/8/1,sale,PL,GBP,335.16,67.03
2020/12/15,Sale,CZ,CZK,692.82,110.85
2020/11/25,parchase,CZ,PLN,254.73,40.76
2020/11/20,sele,United States,USD,685.22,171.31
2020/10/14,SALE,US,GBP,8.27,1.82
2020/5/12,purchase,ZA,USD,455.84,95.73
2020/2/26,Purchase,GB,PLN,71.96,15.83
2020/4/3,SALE,CZ,USD,10.04,2.41
2020/12/27,PURCHASE,PL,EUR,169.11,33.82
2020/6/16,Purchase,PL,USD,63.49,12.7
2020/1/22,PURCHASE,Italy,GBP,387.15,73.56
2020/8/25,sale,ZA,USD,521.47,130.37
2020/4/10,PURCHASE,CZ,CZK,744.27,186.07
2020/2/1,purchase,Italy,ZAR,288.8,46.21
2020/6/2,SALE,AE,USD,270.46,37.86
2020/2/11,Purchase,AE,PLN,241.95,29.03
2020/7/2,purchase,ZA,USD,487.43,97.49
2020/4/27,SALE,Poland,EUR,360.64,79.34
2020/3/15,purchase,United States,GBP,443.83,110.96
2020/12/29,sele,GB,USD,528.5,121.56
2020/3/11,parchase,ZA,AED,773.97,170.27
2020/1/1,PURCHASE,Italy,GBP,443.02,101.89
2020/12/21,PURCHASE,ZA,EUR,764.22,152.84
2020/11/26,SALE,AE,AED,610.31,73.24
2020/8/29,Sale,Italy,CZK,419.42,50.33
2020/1/10,sale,ZA,CZK,543.85,92.45
2020/11/4,PURCHASE,Italy,USD,263.79,36.93
2020/2/12,sele,Poland,USD,609.73,115.85
2020/3/3,Sale,Italy,CZK,717.15,86.06
2020/1/26,sale,Great Britain,PLN,391.46,78.29
2020/8/29,purchase,US,CZK,438.01,91.98
2020/1/19,purchase,ZA,ZAR,321.26,44.98
2020/12/20,sale,Italy,EUR,105.33,17.91
2020/6/5,purchase,Poland,PLN,722.73,144.55
2020/7/6,SALE,CZ,PLN,362.57,68.89
2020/9/19,parchase,GB,USD,768.52,130.65
2020/1/22,Sale,AE,GBP,469.84,93.97
2020/1/7,SALE,CZ,AED,604.94,84.69
2020/5/3,PURCHASE,Poland,ZAR,450.32,67.55
2020/8/21,sale,GB,PLN,747.33,186.83
2020/3/15,SALE,United States,USD,453.17,67.98
2020/6/8,parchase,United States,USD,323.8,80.95
2020/5/7,sale,United States,GBP,201.71,32.27
2020/10/16,SALE,US,ZAR,374.93,78.74
2020/9/9,Purchase,IT,AED,449.59,107.9
2020/7/22,SALE,Great Britain,EUR,683.09,116.13
2020/10/12,parchase,Poland,CZK,534.3,133.57
2020/5/6,PURCHASE,Italy,ZAR,637.2,76.46
2020/9/19,purchase,IT,USD,185.73,24.14
2020/5/5,SALE,Great Britain,CZK,183.0,42.09
2020/2/13,sale,United States,EUR,628.6,113.15
2020/6/8,SALE,GB,CZK,47.6,7.14
2020/6/15,Sale,US,PLN,53.27,11.19
2020/8/6,parchase,IT,PLN,147.78,19.21
2020/11/16,parchase,Italy,EUR,600.61,114.12
2020/12/26,sele,Italy,ZAR,32.46,8.12
2020/3/20,purchase,PL,USD,378.01,49.14
2020/2/21,PURCHASE,ZA,AED,189.54,30.33
2020/1/13,PURCHASE,United States,AED,678.31,149.23
2020/11/2,Sale,Italy,ZAR,780.94,171.81
2020/8/19,SALE,CZ,AED,760.21,121.63
2020/8/17,Sale,Italy,ZAR,222.09,28.87
2020/3/19,PURCHASE,Poland,EUR,603.45,90.52
2020/3/28,Sale,PL,EUR,342.83,82.28
2020/7/1,sele,IT,GBP,465.66,102.45
2020/6/19,PURCHASE,Great Britain,PLN,695.15,83.42
2020/2/14,Sale,CZ,PLN,147.11,23.54
2020/1/24,PURCHASE,Italy,EUR,151.09,22.66
2020/10/3,SALE,IT,PLN,316.3,79.08
2020/11/23,purchase,AE,GBP,381.73,76.35
2020/2/29,sele,AE,PLN,677.75,101.66
2020/3/16,sale,GB,PLN,405.09,60.76
2020/3/3,purchase,AE,GBP,314.95,69.29
2020/1/26,Sale,IT,GBP,717.69,114.83
2020/3/29,Sale,AE,ZAR,723.78,86.85
2020/6/28,sele,Great Britain,PLN,203.47,38.66
2020/3/5,Purchase,PL,AED,654.09,117.74
2020/12/12,Sale,United States,AED,364.7,47.41
2020/1/15,parchase,ZA,USD,669.36,113.79
2020/9/13,sele,United States,CZK,774.72,162.69
2020/10/22,parchase,GB,CZK,245.89,56.55
2020/11/5,purchase,AE,AED,589.72,135.64
2020/1/14,PURCHASE,PL,USD,417.08,70.9
2020/3/8,parchase,Poland,CZK,638.15,146.77
2020/6/16,purchase,ZA,AED,44.87,8.08
2020/2/21,sale,US,AED,561.37,84.21
2020/9/8,PURCHASE,Poland,CZK,317.91,47.69
2020/3/8,sele,Great Britain,GBP,78.05,11.71
2020/6/24,Purchase,ZA,AED,110.67,23.24
2020/6/3,SALE,IT,GBP,606.99,127.47
2020/12/22,Purchase,ZA,ZAR,446.56,98.24
2020/5/18,PURCHASE,Italy,AED,167.62,40.23
2020/5/18,Sale,IT,AED,459.87,110.37
2020/3/11,sale,Italy,AED,103.04,25.76
2020/1/28,Purchase,US,GBP,521.89,114.82
2020/7/27,sale,Great Britain,PLN,248.48,42.24
2020/10/29,PURCHASE,US,GBP,742.66,118.83
2020/5/6,sele,Italy,PLN,48.72,6.33
2020/2/7,Purchase,CZ,GBP,253.43,53.22
2020/10/5,sele,AE,PLN,515.61,92.81
2020/5/6,Purchase,US,ZAR,766.37,122.62
2020/12/24,purchase,Italy,CZK,19.6,3.53
2020/4/11,purchase,GB,USD,438.12,100.77
2020/11/27,PURCHASE,Poland,PLN,548.29,131.59
2020/4/17,sale,CZ,PLN,86.02,12.9
2020/11/2,sele,GB,USD,674.66,101.2
2020/4/24,SALE,IT,USD,300.98,48.16
2020/5/11,PURCHASE,AE,PLN,365.64,87.75
2020/10/10,parchase,CZ,CZK,581.7,87.26
2020/1/14,Purchase,US,CZK,681.68,129.52
2020/1/4,parchase,US,ZAR,136.76,30.09
2020/3/1,PURCHASE,Great Britain,CZK,370.61,63.0
2020/2/29,parchase,Great Britain,USD,480.11,110.43
2020/3/1,SALE,Poland,USD,703.37,126.61
2020/3/28,Purchase,Poland,CZK,729.34,94.81
2020/11/23,parchase,Italy,USD,535.78,112.51
2020/7/6,purchase,GB,PLN,95.35,14.3
2020/8/9,Purchase,ZA,EUR,441.71,106.01
2020/4/28,sale,Great Britain,USD,401.38,56.19
2020/12/2,PURCHASE,Poland,EUR,386.53,50.25
2020/7/8,Sale,GB,AED,342.74,71.98
2020/6/17,SALE,CZ,PLN,594.5,95.12
2020/12/15,purchase,United States,PLN,353.11,81.22
2020/3/24,PURCHASE,Poland,GBP,215.59,53.9
2020/10/5,parchase,Poland,USD,267.66,50.86
2020/5/12,Sale,Poland,CZK,665.44,99.82
2020/9/24,Sale,GB,ZAR,730.29,153.36
2020/12/15,SALE,GB,GBP,624.88,131.22
2020/3/19,sele,PL,PLN,103.02,15.45
2020/5/8,sale,AE,AED,574.02,91.84
2020/7/9,PURCHASE,ZA,ZAR,468.17,79.59
2020/1/24,Sale,CZ,USD,390.28,50.74
2020/7/26,sele,GB,ZAR,446.34,53.56
2020/10/14,Purchase,IT,CZK,359.81,50.37
2020/1/16,parchase,Poland,CZK,201.85,46.43
2020/6/20,sale,ZA,GBP,387.17,92.92
2020/5/19,sele,PL,ZAR,660.46,158.51
2020/8/21,sele,ZA,CZK,408.62,69.47
2020/7/26,sele,PL,ZAR,544.64,136.16
2020/1/3,PURCHASE,United States,GBP,83.71,15.07
2020/6/11,SALE,US,ZAR,452.27,104.02
2020/5/29,SALE,IT,CZK,583.88,134.29
2020/7/9,parchase,GB,AED,200.71,34.12
2020/12/3,purchase,Italy,USD,633.15,75.98
2020/12/23,purchase,Great Britain,USD,373.73,85.96
2020/6/10,sale,United States,EUR,67.88,13.58
2020/12/27,PURCHASE,ZA,CZK,26.59,4.79
2020/9/15,sele,AE,USD,309.45,74.27
2020/8/24,parchase,AE,PLN,556.0,88.96
2020/2/29,SALE,AE,GBP,99.62,13.95
2020/8/11,PURCHASE,Poland,PLN,378.73,64.38
2020/4/25,parchase,ZA,USD,378.02,86.94
2020/10/7,Sale,PL,GBP,787.4,102.36
2020/1/13,sele,CZ,GBP,139.32,23.68
2020/2/29,SALE,United States,USD,141.06,35.27
2020/8/20,purchase,PL,CZK,252.76,63.19
2020/3/25,parchase,IT,CZK,608.71,79.13
2020/10/28,parchase,US,USD,657.33,111.75
2020/2/3,Sale,AE,GBP,376.64,56.5
2020/4/8,SALE,GB,USD,26.96,4.04
2020/6/14,SALE,CZ,PLN,788.29,181.31
2020/2/8,sele,Italy,EUR,459.51,64.33
2020/12/10,Purchase,IT,GBP,282.31,42.35
2020/8/22,purchase,PL,AED,768.09,92.17
2020/3/18,Sale,AE,ZAR,518.01,103.6
2020/7/20,sale,AE,ZAR,75.74,15.15
2020/6/24,PURCHASE,AE,AED,212.14,29.7
2020/3/8,Sale,United States,PLN,114.38,14.87
2020/6/5,SALE,Great Britain,CZK,611.62,122.32
2020/8/2,PURCHASE,Italy,GBP,501.15,95.22
2020/8/1,sale,CZ,AED,600.89,96.14
2020/10/2,sele,Italy,ZAR,176.01,36.96
2020/5/22,purchase,GB,ZAR,767.67,176.56
2020/5/16,PURCHASE,PL,ZAR,480.99,91.39
2020/10/11,Sale,ZA,AED,795.19,95.42
2020/7/2,sale,CZ,PLN,412.95,66.07
2020/8/1,Sale,IT,AED,233.99,42.12
2020/1/2020,PURCHASE,US,USD,312.78,65.68
2020/3/21,Sale,Great Britain,AED,471.54,94.31
2020/11/24,Purchase,IT,AED,510.14,91.83
2020/10/27,sale,AE,CZK,672.99,121.14
2020/2/9,purchase,GB,EUR,302.26,39.29
2020/1/10,parchase,PL,AED,720.67,180.17
2020/12/6,parchase,Italy,EUR,749.64,104.95
2020/1/5,sele,Great Britain,EUR,635.1,114.32
2020/12/2,Purchase,United States,EUR,546.07,98.29
2020/6/16,purchase,Poland,PLN,598.59,107.75
2020/3/5,Sale,United States,PLN,168.83,42.21
2020/5/1,purchase,GB,EUR,424.6,59.44
2020/12/21,sele,CZ,ZAR,696.62,90.56
2020/9/22,purchase,Great Britain,ZAR,281.64,70.41
2020/7/27,Sale,GB,EUR,488.49,117.24
2020/9/17,Sale,IT,CZK,625.25,125.05
2020/5/13,SALE,Great Britain,EUR,801.39,160.28
2020/9/23,sele,Italy,EUR,648.12,116.66
2020/6/7,sale,Italy,ZAR,740.3,162.87
2020/8/14,sele,PL,ZAR,210.5,39.99
2020/9/17,Sale,Italy,GBP,92.04,11.04
2020/7/5,Purchase,Poland,PLN,109.09,27.27
2020/8/28,sele,GB,PLN,335.14,43.57
2020/4/27,Purchase,US,EUR,702.84,140.57
2020/4/2,sele,AE,AED,787.76,149.67
2020/8/24,PURCHASE,Italy,CZK,42.44,5.52
2020/8/1,PURCHASE,IT,CZK,412.5,49.5
2020/7/21,SALE,IT,PLN,366.26,91.56
2020/7/2,PURCHASE,Poland,GBP,742.35,170.74
2020/11/3,purchase,GB,EUR,129.24,27.14
2020/12/15,purchase,IT,PLN,303.32,72.8
2020/5/8,purchase,United States,GBP,33.67,7.07
2020/1/7,PURCHASE,AE,CZK,461.31,64.58
2020/9/5,Sale,AE,PLN,385.85,69.45
2020/8/16,sele,IT,USD,465.28,97.71
2020/2/15,purchase,PL,GBP,128.37,16.69
2020/2/3,sale,PL,AED,491.52,113.05
2020/12/5,PURCHASE,Great Britain,USD,556.8,83.52
2020/10/19,Sale,Poland,USD,806.81,201.7
2020/8/1,sele,United States,CZK,187.48,46.87
2020/5/18,purchase,CZ,CZK,373.53,44.82
2020/4/16,Purchase,IT,GBP,720.1,100.81
2020/2/29,parchase,Poland,CZK,309.92,61.98
2020/9/5,parchase,Poland,ZAR,113.92,25.06
2020/12/10,purchase,IT,PLN,595.86,107.25
2020/9/9,parchase,GB,PLN,267.67,34.8
2020/9/5,parchase,GB,GBP,67.22,8.07
2020/3/22,SALE,PL,USD,251.13,57.76
2020/6/2,Purchase,Great Britain,ZAR,250.67,47.63
2020/1/17,PURCHASE,CZ,PLN,787.79,141.8
2020/8/12,Purchase,Italy,GBP,147.98,26.64
2020/7/17,SALE,US,AED,124.53,14.94
2020/1/10,PURCHASE,PL,CZK,630.58,138.73
2020/5/10,sele,United States,USD,210.17,48.34
2020/8/7,parchase,PL,AED,779.25,187.02
2020/10/6,SALE,Great Britain,GBP,725.75,137.89
2020/2/6,sale,United States,AED,604.69,108.84
2020/2/27,Sale,Italy,EUR,201.11,48.27
2020/5/13,Purchase,United States,CZK,162.68,37.42
2020/3/5,SALE,IT,EUR,611.34,128.38
2020/8/28,parchase,US,AED,796.09,111.45
2020/1/7,SALE,AE,CZK,133.08,21.29
2020/6/1,sele,United States,USD,762.21,175.31
2020/5/21,Sale,US,ZAR,298.83,56.78
2020/5/6,Purchase,AE,PLN,388.56,54.4
2020/1/2,purchase,CZ,EUR,604.32,108.78
2020/3/11,purchase,IT,CZK,351.78,77.39
2020/3/17,parchase,Poland,CZK,653.47,117.62
2020/3/29,sale,Poland,AED,409.51,77.81
2020/6/27,purchase,GB,GBP,115.96,18.55
2020/8/24,Sale,US,EUR,9.52,2.0
2020/8/6,Purchase,CZ,GBP,609.03,109.63
2020/11/23,purchase,ZA,ZAR,761.45,175.13
2020/6/14,sele,GB,ZAR,201.91,26.25
2020/6/20,PURCHASE,AE,USD,630.22,138.65
2020/11/5,sale,Poland,ZAR,155.03,34.11
2020/10/1,Purchase,AE,AED,531.23,122.18
2020/8/27,sale,Poland,AED,616.54,154.13
2020/4/17,Sale,Poland,EUR,716.61,179.15
2020/9/8,Purchase,IT,PLN,142.11,19.9
2020/6/24,PURCHASE,CZ,AED,113.28,13.59
2020/8/16,sale,United States,AED,718.7,172.49
2020/4/7,Sale,AE,GBP,412.28,74.21
2020/7/2,PURCHASE,United States,EUR,353.42,53.01
2020/2/15,SALE,Italy,PLN,30.34,5.16
2020/7/10,purchase,United States,ZAR,72.98,18.25
2020/10/18,sale,ZA,ZAR,661.86,92.66
2020/8/17,purchase,ZA,PLN,372.85,63.38
2020/2/26,Sale,CZ,GBP,228.94,38.92
2020/12/8,sele,US,PLN,386.91,88.99
2020/11/18,sele,ZA,GBP,730.02,94.9
2020/3/9,PURCHASE,US,ZAR,130.78,26.16
2020/11/25,Purchase,IT,GBP,323.35,61.44
2020/10/26,PURCHASE,IT,GBP,439.95,61.59
2020/9/28,parchase,PL,USD,467.03,102.75
2020/3/17,sele,Great Britain,GBP,724.13,123.1
2020/10/18,Sale,CZ,ZAR,538.38,96.91
2020/3/1,purchase,Italy,PLN,526.45,121.08
2020/10/19,SALE,IT,ZAR,243.87,58.53
2020/9/23,sele,GB,EUR,428.22,89.93
2020/9/8,Sale,Poland,CZK,66.52,13.97
2020/11/12,purchase,AE,PLN,677.27,142.23
2020/12/5,Sale,United States,CZK,760.87,190.22
2020/10/12,Purchase,IT,EUR,612.11,91.82
2020/8/1,sale,US,AED,772.13,131.26
2020/12/3,Sale,Poland,GBP,76.89,12.3
2020/1/14,sele,Poland,EUR,693.44,104.02
2020/11/19,Sale,AE,USD,758.53,106.19
2020/7/27,PURCHASE,Poland,ZAR,30.94,7.43
2020/6/3,sale,AE,ZAR,351.57,70.31
2020/11/6,Purchase,Great Britain,USD,106.17,22.3
2020/5/12,purchase,Great Britain,USD,611.12,85.56
2020/3/1,sale,IT,ZAR,148.55,37.14
2020/1/13,Purchase,Poland,AED,80.5,15.29
2020/1/14,SALE,AE,AED,482.07,106.06
2020/10/13,Sale,US,GBP,110.31,23.17
2020/12/27,sele,US,PLN,159.89,19.19
2020/5/27,sele,United States,GBP,291.45,49.55
2020/5/3,PURCHASE,ZA,PLN,252.4,37.86
2020/9/12,sale,US,AED,664.59,93.04
2020/12/28,SALE,United States,GBP,199.24,47.82
2020/7/9,Purchase,GB,USD,15.21,3.35
2020/4/18,sele,ZA,CZK,664.37,152.81
2020/12/9,Sale,Great Britain,PLN,626.81,112.83
2020/8/15,SALE,PL,USD,572.7,120.27
2020/8/20,parchase,CZ,EUR,313.12,68.89
2020/5/24,purchase,AE,AED,83.47,16.69
2020/3/15,purchase,AE,PLN,258.72,62.09
2020/11/16,Sale,Italy,USD,247.48,29.7
2020/6/3,PURCHASE,United States,PLN,687.11,116.81
2020/1/3,Sale,US,GBP,185.48,42.66
2020/11/7,SALE,IT,USD,15.54,3.73
2020/11/14,SALE,ZA,AED,277.97,66.71
2020/8/22,Purchase,United States,ZAR,636.88,152.85
2020/6/4,PURCHASE,ZA,GBP,330.51,82.63
2020/12/7,SALE,ZA,ZAR,147.11,30.89
2020/5/25,sale,GB,AED,466.13,55.94
2020/12/24,sale,PL,PLN,165.61,41.4
2020/1/24,purchase,CZ,AED,567.69,136.25
2020/8/21,PURCHASE,United States,USD,129.14,20.66
2020/5/5,sale,CZ,GBP,618.33,142.22
2020/9/16,SALE,PL,PLN,418.46,71.14
2020/10/29,purchase,US,CZK,480.31,110.47
2020/10/14,PURCHASE,IT,ZAR,78.42,16.47
2020/10/9,PURCHASE,PL,EUR,623.15,112.17
2020/2/9,sele,Great Britain,CZK,460.95,87.58
2020/12/11,PURCHASE,United States,CZK,165.14,31.38
2020/8/17,parchase,CZ,EUR,300.17,66.04
2020/10/2,PURCHASE,ZA,USD,563.63,112.73
2020/2/21,SALE,Poland,GBP,139.18,29.23
2020/8/13,purchase,Poland,AED,232.59,44.19
2020/2/20,Purchase,United States,EUR,756.66,174.03
2020/11/24,parchase,GB,CZK,212.22,50.93
2020/6/17,sale,CZ,CZK,287.24,60.32
2020/10/5,SALE,Italy,AED,238.56,35.78
2020/11/23,Purchase,AE,ZAR,420.29,84.06
2020/10/1,SALE,AE,USD,80.89,12.13
2020/9/12,Sale,ZA,PLN,438.05,87.61
2020/7/14,sele,PL,CZK,35.84,4.66
2020/2/21,sele,IT,ZAR,532.89,79.93
2020/10/1,sale,US,GBP,267.63,37.47
2020/4/3,parchase,United States,CZK,400.35,92.08
2020/1/20,PURCHASE,Poland,PLN,723.79,130.28
2020/3/18,PURCHASE,United States,CZK,123.02,27.06
2020/7/15,purchase,AE,CZK,229.09,43.53
2020/12/1,purchase,ZA,ZAR,428.47,107.12
2020/10/18,SALE,CZ,USD,278.3,47.31
2020/8/3,purchase,CZ,USD,746.06,179.05
2020/7/20,SALE,GB,GBP,319.45,60.7
2020/6/7,Purchase,Great Britain,PLN,269.8,51.26
2020/6/2,Sale,Poland,CZK,693.6,145.66
2020/4/8,Purchase,United States,PLN,336.66,47.13
2020/1/13,sele,GB,AED,529.49,95.31
2020/6/25,sele,IT,ZAR,28.06,4.77
2020/3/18,parchase,US,CZK,148.73,31.23
2020/4/24,purchase,GB,AED,114.85,27.56
2020/3/20,SALE,Poland,ZAR,796.96,103.6
2020/4/29,SALE,US,GBP,182.58,43.82
2020/2/2,Purchase,GB,ZAR,126.64,17.73
2020/11/14,SALE,GB,ZAR,55.35,11.07
2020/3/29,sele,GB,PLN,674.05,148.29
2020/7/17,SALE,AE,AED,252.02,30.24
2020/7/6,purchase,IT,GBP,275.13,68.78
2020/2/29,Purchase,United States,EUR,73.42,17.62
2020/2/26,sale,ZA,GBP,145.31,20.34
